2023-03-07 13:18:44,406 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:44,407 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:45,783 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:48,103 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:48,103 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:49,665 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:49,915 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:49,915 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:50,355 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:51,583 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:51,583 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:52,343 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:52,837 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:52,837 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:55,248 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:55,252 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:55,252 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:55,403 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:55,406 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:55,406 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:55,564 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:55,567 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:55,567 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:55,770 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:55,774 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:55,774 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:55,919 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:55,924 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:55,924 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:56,206 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:56,210 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:56,211 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:56,507 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:56,515 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:56,515 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:56,707 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:56,714 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:56,715 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:56,871 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:56,873 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:56,873 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:57,070 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:57,074 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:57,074 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:57,242 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:57,244 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:57,244 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:18:57,610 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:18:57,646 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:18:57,646 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:19:00,158 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:19:00,179 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:19:00,179 INFO    MainThread:27840 [wandb_init.py:_pause_backend():403] pausing backend
2023-03-07 13:19:04,682 INFO    MainThread:27840 [wandb_init.py:_resume_backend():408] resuming backend
2023-03-07 13:19:05,174 INFO    MainThread:27840 [pyagent.py:run():314] Starting sweep agent: entity=None, project=None, count=None
2023-03-07 13:19:32,050 WARNING MsgRouterThr:27840 [router.py:message_loop():77] message_loop has been closed
2023-03-07 13:20:29,329 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-03-07 13:20:37,468 INFO    MainThread:27840 [pyagent.py:run():314] Starting sweep agent: entity=None, project=None, count=None
2023-03-07 13:21:37,272 ERROR   Thread-15 :27840 [internal_api.py:execute():245] 404 response executing GraphQL.
2023-03-07 13:21:37,272 ERROR   Thread-15 :27840 [internal_api.py:execute():246] {"errors":[{"message":"could not find agent cempogob during agentHeartbeat","path":["agentHeartbeat"]}],"data":{"agentHeartbeat":null}}
2023-03-07 13:21:44,510 INFO    MainThread:27840 [jupyter.py:save_ipynb():379] not saving jupyter notebook
